,NG5
2018-06-20 00:27:00,11326.994
2018-06-20 00:28:00,11332.069
2018-06-20 00:29:00,11337.144
2018-06-20 00:30:00,11342.219
2018-06-20 00:31:00,11342.219
2018-06-20 00:32:00,11347.294
2018-06-20 00:33:00,11352.369
2018-06-20 00:34:00,11367.594
2018-06-20 00:35:00,11367.594
2018-06-20 00:36:00,11357.444
2018-06-20 00:37:00,11357.444
2018-06-20 00:38:00,11367.594
2018-06-20 00:39:00,11367.594
2018-06-20 00:40:00,11347.294
2018-06-20 00:41:00,11357.444
2018-06-20 00:42:00,11357.444
2018-06-20 00:43:00,11357.444
2018-06-20 00:44:00,11357.444
2018-06-20 00:45:00,11372.669
2018-06-20 00:46:00,11367.594
2018-06-20 00:47:00,11367.594
2018-06-20 00:48:00,11372.669
2018-06-20 00:49:00,11367.594
2018-06-20 00:50:00,11367.594
2018-06-20 00:51:00,11367.594
2018-06-20 00:52:00,11367.594
2018-06-20 00:53:00,11367.594
2018-06-20 00:54:00,11367.594
2018-06-20 00:55:00,11367.594
2018-06-20 00:56:00,11367.594
2018-06-20 00:57:00,11367.594
2018-06-20 00:58:00,11372.669
2018-06-20 00:59:00,11367.594
2018-06-20 01:00:00,11377.744
2018-06-20 01:01:00,11372.669
2018-06-20 01:02:00,11377.744
2018-06-20 01:03:00,11377.744
2018-06-20 01:04:00,11377.744
2018-06-20 01:05:00,11377.744
2018-06-20 01:06:00,11377.744
2018-06-20 01:07:00,11377.744
2018-06-20 01:08:00,11377.744
2018-06-20 01:09:00,11377.744
2018-06-20 01:10:00,11377.744
2018-06-20 01:11:00,11387.894
2018-06-20 01:12:00,11387.894
2018-06-20 01:13:00,11377.744
2018-06-20 01:14:00,11377.744
2018-06-20 01:15:00,11377.744
2018-06-20 01:16:00,11387.894
2018-06-20 01:17:00,11387.894
2018-06-20 01:18:00,11387.894
2018-06-20 01:19:00,11387.894
2018-06-20 01:20:00,11387.894
2018-06-20 01:21:00,11387.894
2018-06-20 01:22:00,11392.969
2018-06-20 01:23:00,11392.969
2018-06-20 01:24:00,11392.969
2018-06-20 01:25:00,11392.969
2018-06-20 01:26:00,11357.444
2018-06-20 01:27:00,11357.444
2018-06-20 01:28:00,11357.444
2018-06-20 01:29:00,11352.369
2018-06-20 01:30:00,11357.444
2018-06-20 01:31:00,11357.444
2018-06-20 01:32:00,11357.444
2018-06-20 01:33:00,11357.444
2018-06-20 01:34:00,11357.444
2018-06-20 01:35:00,11367.594
2018-06-20 01:36:00,11367.594
2018-06-20 01:37:00,11367.594
2018-06-20 01:38:00,11367.594
2018-06-20 01:39:00,11357.444
2018-06-20 01:40:00,11357.444
2018-06-20 01:41:00,11357.444
2018-06-20 01:42:00,11367.594
2018-06-20 01:43:00,11357.444
2018-06-20 01:44:00,11357.444
2018-06-20 01:45:00,11357.444
2018-06-20 01:46:00,11367.594
2018-06-20 01:47:00,11367.594
2018-06-20 01:48:00,11367.594
2018-06-20 01:49:00,11367.594
2018-06-20 01:50:00,11367.594
2018-06-20 01:51:00,11367.594
2018-06-20 01:52:00,11367.594
2018-06-20 01:53:00,11352.369
2018-06-20 01:54:00,11352.369
2018-06-20 01:55:00,11352.369
2018-06-20 01:56:00,11352.369
2018-06-20 01:57:00,11357.444
2018-06-20 01:58:00,11352.369
2018-06-20 01:59:00,11347.294
2018-06-20 02:00:00,11357.444
2018-06-20 02:01:00,11352.369
2018-06-20 02:02:00,11352.369
2018-06-20 02:03:00,11347.294
2018-06-20 02:04:00,11342.219
2018-06-20 02:05:00,11332.069
2018-06-20 02:06:00,11326.994
2018-06-20 02:07:00,11326.994
2018-06-20 02:08:00,11326.994
2018-06-20 02:09:00,11326.994
2018-06-20 02:10:00,11316.844
2018-06-20 02:11:00,11316.844
2018-06-20 02:12:00,11316.844
2018-06-20 02:13:00,11306.694
2018-06-20 02:14:00,11311.769
2018-06-20 02:15:00,11311.769
2018-06-20 02:16:00,11311.769
2018-06-20 02:17:00,11311.769
2018-06-20 02:18:00,11311.769
2018-06-20 02:19:00,11311.769
2018-06-20 02:20:00,11311.769
2018-06-20 02:21:00,11321.919
2018-06-20 02:22:00,11321.919
2018-06-20 02:23:00,11321.919
2018-06-20 02:24:00,11326.994
2018-06-20 02:25:00,11321.919
2018-06-20 02:26:00,11321.919
2018-06-20 02:27:00,11321.919
2018-06-20 02:28:00,11316.844
2018-06-20 02:29:00,11316.844
2018-06-20 02:30:00,11316.844
2018-06-20 02:31:00,11316.844
2018-06-20 02:32:00,11316.844
2018-06-20 02:33:00,11311.769
2018-06-20 02:34:00,11311.769
2018-06-20 02:35:00,11311.769
2018-06-20 02:36:00,11311.769
2018-06-20 02:37:00,11321.919
2018-06-20 02:38:00,11316.844
2018-06-20 02:39:00,11316.844
2018-06-20 02:40:00,11316.844
2018-06-20 02:41:00,11326.994
2018-06-20 02:42:00,11326.994
2018-06-20 02:43:00,11326.994
2018-06-20 02:44:00,11326.994
2018-06-20 02:45:00,11326.994
2018-06-20 02:46:00,11326.994
2018-06-20 02:47:00,11326.994
2018-06-20 02:48:00,11326.994
2018-06-20 02:49:00,11326.994
2018-06-20 02:50:00,11326.994
2018-06-20 02:51:00,11326.994
2018-06-20 02:52:00,11326.994
2018-06-20 02:53:00,11326.994
2018-06-20 02:54:00,11326.994
2018-06-20 02:55:00,11326.994
2018-06-20 02:56:00,11326.994
2018-06-20 02:57:00,11326.994
2018-06-20 02:58:00,11326.994
2018-06-20 02:59:00,11326.994
2018-06-20 03:00:00,11332.069
2018-06-20 03:01:00,11337.144
2018-06-20 03:02:00,11342.219
2018-06-20 03:03:00,11337.144
2018-06-20 03:04:00,11347.294
2018-06-20 03:05:00,11347.294
2018-06-20 03:06:00,11352.369
2018-06-20 03:07:00,11352.369
2018-06-20 03:08:00,11357.444
2018-06-20 03:09:00,11357.444
2018-06-20 03:10:00,11362.519
2018-06-20 03:11:00,11357.444
2018-06-20 03:12:00,11362.519
2018-06-20 03:13:00,11362.519
2018-06-20 03:14:00,11362.519
2018-06-20 03:15:00,11367.594
2018-06-20 03:16:00,11357.444
2018-06-20 03:17:00,11357.444
2018-06-20 03:18:00,11352.369
2018-06-20 03:19:00,11357.444
2018-06-20 03:20:00,11357.444
2018-06-20 03:21:00,11357.444
2018-06-20 03:22:00,11357.444
2018-06-20 03:23:00,11357.444
2018-06-20 03:24:00,11357.444
2018-06-20 03:25:00,11367.594
2018-06-20 03:26:00,11372.669
2018-06-20 03:27:00,11357.444
2018-06-20 03:28:00,11357.444
2018-06-20 03:29:00,11357.444
2018-06-20 03:30:00,11357.444
2018-06-20 03:31:00,11357.444
2018-06-20 03:32:00,11357.444
2018-06-20 03:33:00,11357.444
2018-06-20 03:34:00,11357.444
2018-06-20 03:35:00,11367.594
2018-06-20 03:36:00,11367.594
2018-06-20 03:37:00,11367.594
2018-06-20 03:38:00,11367.594
2018-06-20 03:39:00,11377.744
2018-06-20 03:40:00,11377.744
2018-06-20 03:41:00,11357.444
2018-06-20 03:42:00,11357.444
2018-06-20 03:43:00,11357.444
2018-06-20 03:44:00,11362.519
2018-06-20 03:45:00,11362.519
2018-06-20 03:46:00,11357.444
2018-06-20 03:47:00,11342.219
2018-06-20 03:48:00,11337.144
2018-06-20 03:49:00,11337.144
2018-06-20 03:50:00,11347.294
2018-06-20 03:51:00,11337.144
2018-06-20 03:52:00,11337.144
2018-06-20 03:53:00,11337.144
2018-06-20 03:54:00,11337.144
2018-06-20 03:55:00,11326.994
2018-06-20 03:56:00,11326.994
2018-06-20 03:57:00,11326.994
2018-06-20 03:58:00,11316.844
2018-06-20 03:59:00,11316.844
2018-06-20 04:00:00,11337.144
2018-06-20 04:01:00,11337.144
2018-06-20 04:02:00,11337.144
2018-06-20 04:03:00,11326.994
2018-06-20 04:04:00,11337.144
2018-06-20 04:05:00,11316.844
2018-06-20 04:06:00,11316.844
2018-06-20 04:07:00,11316.844
2018-06-20 04:08:00,11316.844
2018-06-20 04:09:00,11306.694
2018-06-20 04:10:00,11306.694
2018-06-20 04:11:00,11296.544
2018-06-20 04:12:00,11296.544
2018-06-20 04:13:00,11296.544
2018-06-20 04:14:00,11296.544
2018-06-20 04:15:00,11296.544
2018-06-20 04:16:00,11296.544
2018-06-20 04:17:00,11296.544
2018-06-20 04:18:00,11286.394
2018-06-20 04:19:00,11286.394
2018-06-20 04:20:00,11286.394
2018-06-20 04:21:00,11286.394
2018-06-20 04:22:00,11286.394
2018-06-20 04:23:00,11291.469
2018-06-20 04:24:00,11286.394
2018-06-20 04:25:00,11286.394
2018-06-20 04:26:00,11286.394
2018-06-20 04:27:00,11286.394
2018-06-20 04:28:00,11286.394
2018-06-20 04:29:00,11286.394
2018-06-20 04:30:00,11286.394
2018-06-20 04:31:00,11286.394
2018-06-20 04:32:00,11286.394
2018-06-20 04:33:00,11286.394
2018-06-20 04:34:00,11286.394
2018-06-20 04:35:00,11286.394
2018-06-20 04:36:00,11286.394
2018-06-20 04:37:00,11286.394
2018-06-20 04:38:00,11286.394
2018-06-20 04:39:00,11286.394
2018-06-20 04:40:00,11286.394
2018-06-20 04:41:00,11286.394
2018-06-20 04:42:00,11286.394
2018-06-20 04:43:00,11286.394
2018-06-20 04:44:00,11286.394
2018-06-20 04:45:00,11286.394
2018-06-20 04:46:00,11286.394
2018-06-20 04:47:00,11286.394
2018-06-20 04:48:00,11296.544
2018-06-20 04:49:00,11296.544
2018-06-20 04:50:00,11296.544
2018-06-20 04:51:00,11296.544
2018-06-20 04:52:00,11296.544
2018-06-20 04:53:00,11296.544
2018-06-20 04:54:00,11296.544
2018-06-20 04:55:00,11296.544
2018-06-20 04:56:00,11296.544
2018-06-20 04:57:00,11296.544
2018-06-20 04:58:00,11296.544
2018-06-20 04:59:00,11296.544
2018-06-20 05:00:00,11296.544
2018-06-20 05:01:00,11296.544
2018-06-20 05:02:00,11296.544
2018-06-20 05:03:00,11311.769
2018-06-20 05:04:00,11311.769
2018-06-20 05:05:00,11311.769
2018-06-20 05:06:00,11311.769
2018-06-20 05:07:00,11311.769
2018-06-20 05:08:00,11311.769
2018-06-20 05:09:00,11311.769
2018-06-20 05:10:00,11321.919
2018-06-20 05:11:00,11321.919
2018-06-20 05:12:00,11321.919
2018-06-20 05:13:00,11316.844
2018-06-20 05:14:00,11316.844
2018-06-20 05:15:00,11316.844
2018-06-20 05:16:00,11316.844
2018-06-20 05:17:00,11316.844
2018-06-20 05:18:00,11306.694
2018-06-20 05:19:00,11306.694
2018-06-20 05:20:00,11316.844
2018-06-20 05:21:00,11316.844
2018-06-20 05:22:00,11316.844
2018-06-20 05:23:00,11306.694
2018-06-20 05:24:00,11306.694
2018-06-20 05:25:00,11306.694
2018-06-20 05:26:00,11306.694
2018-06-20 05:27:00,11306.694
2018-06-20 05:28:00,11306.694
2018-06-20 05:29:00,11306.694
2018-06-20 05:30:00,11296.544
2018-06-20 05:31:00,11296.544
2018-06-20 05:32:00,11306.694
2018-06-20 05:33:00,11306.694
2018-06-20 05:34:00,11306.694
2018-06-20 05:35:00,11306.694
2018-06-20 05:36:00,11301.619
2018-06-20 05:37:00,11296.544
2018-06-20 05:38:00,11296.544
2018-06-20 05:39:00,11296.544
2018-06-20 05:40:00,11296.544
2018-06-20 05:41:00,11296.544
2018-06-20 05:42:00,11296.544
2018-06-20 05:43:00,11316.844
2018-06-20 05:44:00,11316.844
2018-06-20 05:45:00,11332.069
2018-06-20 05:46:00,11367.594
2018-06-20 05:47:00,11367.594
2018-06-20 05:48:00,11372.669
2018-06-20 05:49:00,11367.594
2018-06-20 05:50:00,11367.594
2018-06-20 05:51:00,11357.444
2018-06-20 05:52:00,11367.594
2018-06-20 05:53:00,11362.519
2018-06-20 05:54:00,11362.519
2018-06-20 05:55:00,11403.119
2018-06-20 05:56:00,11413.269
2018-06-20 05:57:00,11418.344
2018-06-20 05:58:00,11418.344
2018-06-20 05:59:00,11418.344
2018-06-20 06:00:00,11418.344
2018-06-20 06:01:00,11428.494
2018-06-20 06:02:00,11428.494
2018-06-20 06:03:00,11428.494
2018-06-20 06:04:00,11428.494
2018-06-20 06:05:00,11428.494
2018-06-20 06:06:00,11438.644
2018-06-20 06:07:00,11433.569
2018-06-20 06:08:00,11428.494
2018-06-20 06:09:00,11433.569
2018-06-20 06:10:00,11428.494
2018-06-20 06:11:00,11438.644
2018-06-20 06:12:00,11438.644
2018-06-20 06:13:00,11433.569
2018-06-20 06:14:00,11428.494
2018-06-20 06:15:00,11448.794
2018-06-20 06:16:00,11448.794
2018-06-20 06:17:00,11443.719
2018-06-20 06:18:00,11469.094
2018-06-20 06:19:00,11499.544
2018-06-20 06:20:00,11469.094
2018-06-20 06:21:00,11509.694
2018-06-20 06:22:00,11499.544
2018-06-20 06:23:00,11489.394
2018-06-20 06:24:00,11494.469
2018-06-20 06:25:00,11494.469
2018-06-20 06:26:00,11484.319
2018-06-20 06:27:00,11458.944
2018-06-20 06:28:00,11458.944
2018-06-20 06:29:00,11464.019
2018-06-20 06:30:00,11443.719
2018-06-20 06:31:00,11448.794
2018-06-20 06:32:00,11448.794
2018-06-20 06:33:00,11448.794
2018-06-20 06:34:00,11448.794
2018-06-20 06:35:00,11448.794
2018-06-20 06:36:00,11438.644
2018-06-20 06:37:00,11438.644
2018-06-20 06:38:00,11448.794
2018-06-20 06:39:00,11458.944
2018-06-20 06:40:00,11458.944
2018-06-20 06:41:00,11458.944
2018-06-20 06:42:00,11458.944
2018-06-20 06:43:00,11448.794
2018-06-20 06:44:00,11413.269
2018-06-20 06:45:00,11418.344
2018-06-20 06:46:00,11428.494
2018-06-20 06:47:00,11448.794
2018-06-20 06:48:00,11448.794
2018-06-20 06:49:00,11448.794
2018-06-20 06:50:00,11438.644
2018-06-20 06:51:00,11428.494
2018-06-20 06:52:00,11418.344
2018-06-20 06:53:00,11418.344
2018-06-20 06:54:00,11408.194
2018-06-20 06:55:00,11408.194
2018-06-20 06:56:00,11418.344
2018-06-20 06:57:00,11408.194
2018-06-20 06:58:00,11398.044
2018-06-20 06:59:00,11418.344
2018-06-20 07:00:00,11428.494
2018-06-20 07:01:00,11433.569
2018-06-20 07:02:00,11423.419
2018-06-20 07:03:00,11428.494
2018-06-20 07:04:00,11408.194
2018-06-20 07:05:00,11398.044
2018-06-20 07:06:00,11367.594
2018-06-20 07:07:00,11387.894
2018-06-20 07:08:00,11408.194
2018-06-20 07:09:00,11408.194
2018-06-20 07:10:00,11372.669
2018-06-20 07:11:00,11367.594
2018-06-20 07:12:00,11398.044
2018-06-20 07:13:00,11408.194
2018-06-20 07:14:00,11398.044
2018-06-20 07:15:00,11428.494
2018-06-20 07:16:00,11418.344
2018-06-20 07:17:00,11433.569
2018-06-20 07:18:00,11448.794
2018-06-20 07:19:00,11438.644
2018-06-20 07:20:00,11433.569
2018-06-20 07:21:00,11428.494
2018-06-20 07:22:00,11438.644
2018-06-20 07:23:00,11453.869
2018-06-20 07:24:00,11479.244
2018-06-20 07:25:00,11484.319
2018-06-20 07:26:00,11509.694
2018-06-20 07:27:00,11509.694
2018-06-20 07:28:00,11499.544
2018-06-20 07:29:00,11489.394
2018-06-20 07:30:00,11494.469
2018-06-20 07:31:00,11489.394
2018-06-20 07:32:00,11479.244
2018-06-20 07:33:00,11479.244
2018-06-20 07:34:00,11479.244
2018-06-20 07:35:00,11484.319
2018-06-20 07:36:00,11474.169
2018-06-20 07:37:00,11438.644
2018-06-20 07:38:00,11448.794
2018-06-20 07:39:00,11453.869
2018-06-20 07:40:00,11438.644
2018-06-20 07:41:00,11438.644
2018-06-20 07:42:00,11438.644
2018-06-20 07:43:00,11428.494
2018-06-20 07:44:00,11428.494
2018-06-20 07:45:00,11377.744
2018-06-20 07:46:00,11387.894
2018-06-20 07:47:00,11392.969
2018-06-20 07:48:00,11433.569
2018-06-20 07:49:00,11428.494
2018-06-20 07:50:00,11453.869
2018-06-20 07:51:00,11458.944
2018-06-20 07:52:00,11464.019
2018-06-20 07:53:00,11469.094
2018-06-20 07:54:00,11469.094
2018-06-20 07:55:00,11469.094
2018-06-20 07:56:00,11479.244
2018-06-20 07:57:00,11469.094
2018-06-20 07:58:00,11479.244
2018-06-20 07:59:00,11479.244
2018-06-20 08:00:00,11464.019
2018-06-20 08:01:00,11438.644
2018-06-20 08:02:00,11428.494
2018-06-20 08:03:00,11413.269
2018-06-20 08:04:00,11428.494
2018-06-20 08:05:00,11423.419
2018-06-20 08:06:00,11398.044
2018-06-20 08:07:00,11377.744
2018-06-20 08:08:00,11372.669
2018-06-20 08:09:00,11362.519
2018-06-20 08:10:00,11367.594
2018-06-20 08:11:00,11372.669
2018-06-20 08:12:00,11392.969
2018-06-20 08:13:00,11408.194
2018-06-20 08:14:00,11453.869
2018-06-20 08:15:00,11458.944
2018-06-20 08:16:00,11469.094
2018-06-20 08:17:00,11489.394
2018-06-20 08:18:00,11524.919
2018-06-20 08:19:00,11504.619
2018-06-20 08:20:00,11499.544
2018-06-20 08:21:00,11484.319
2018-06-20 08:22:00,11504.619
2018-06-20 08:23:00,11555.369
2018-06-20 08:24:00,11545.219
2018-06-20 08:25:00,11560.444
2018-06-20 08:26:00,11606.119
2018-06-20 08:27:00,11621.344
2018-06-20 08:28:00,11616.269
2018-06-20 08:29:00,11606.119
2018-06-20 08:30:00,11575.669
2018-06-20 08:31:00,11565.519
2018-06-20 08:32:00,11575.669
2018-06-20 08:33:00,11575.669
2018-06-20 08:34:00,11565.519
2018-06-20 08:35:00,11575.669
2018-06-20 08:36:00,11595.969
2018-06-20 08:37:00,11601.044
2018-06-20 08:38:00,11580.744
2018-06-20 08:39:00,11585.819
2018-06-20 08:40:00,11601.044
2018-06-20 08:41:00,11590.894
2018-06-20 08:42:00,11590.894
2018-06-20 08:43:00,11585.819
2018-06-20 08:44:00,11575.669
2018-06-20 08:45:00,11590.894
2018-06-20 08:46:00,11585.819
2018-06-20 08:47:00,11580.744
2018-06-20 08:48:00,11565.519
2018-06-20 08:49:00,11550.294
2018-06-20 08:50:00,11565.519
2018-06-20 08:51:00,11560.444
2018-06-20 08:52:00,11570.594
2018-06-20 08:53:00,11575.669
2018-06-20 08:54:00,11585.819
2018-06-20 08:55:00,11590.894
2018-06-20 08:56:00,11575.669
2018-06-20 08:57:00,11580.744
2018-06-20 08:58:00,11575.669
2018-06-20 08:59:00,11585.819
2018-06-20 09:00:00,11585.819
2018-06-20 09:01:00,11575.669
2018-06-20 09:02:00,11585.819
2018-06-20 09:03:00,11590.894
2018-06-20 09:04:00,11585.819
2018-06-20 09:05:00,11585.819
2018-06-20 09:06:00,11580.744
2018-06-20 09:07:00,11570.594
2018-06-20 09:08:00,11565.519
2018-06-20 09:09:00,11560.444
2018-06-20 09:10:00,11565.519
2018-06-20 09:11:00,11570.594
2018-06-20 09:12:00,11560.444
2018-06-20 09:13:00,11575.669
2018-06-20 09:14:00,11580.744
2018-06-20 09:15:00,11580.744
2018-06-20 09:16:00,11575.669
2018-06-20 09:17:00,11580.744
2018-06-20 09:18:00,11585.819
2018-06-20 09:19:00,11606.119
2018-06-20 09:20:00,11606.119
2018-06-20 09:21:00,11631.494
2018-06-20 09:22:00,11616.269
2018-06-20 09:23:00,11631.494
2018-06-20 09:24:00,11621.344
2018-06-20 09:25:00,11621.344
2018-06-20 09:26:00,11601.044
2018-06-20 09:27:00,11611.194
2018-06-20 09:28:00,11616.269
2018-06-20 09:29:00,11626.419
2018-06-20 09:30:00,11611.194
2018-06-20 09:31:00,11595.969
2018-06-20 09:32:00,11601.044
2018-06-20 09:33:00,11595.969
2018-06-20 09:34:00,11595.969
2018-06-20 09:35:00,11590.894
2018-06-20 09:36:00,11595.969
2018-06-20 09:37:00,11601.044
2018-06-20 09:38:00,11590.894
2018-06-20 09:39:00,11590.894
2018-06-20 09:40:00,11601.044
2018-06-20 09:41:00,11595.969
2018-06-20 09:42:00,11590.894
2018-06-20 09:43:00,11595.969
2018-06-20 09:44:00,11616.269
2018-06-20 09:45:00,11626.419
2018-06-20 09:46:00,11616.269
2018-06-20 09:47:00,11611.194
2018-06-20 09:48:00,11626.419
2018-06-20 09:49:00,11601.044
2018-06-20 09:50:00,11621.344
2018-06-20 09:51:00,11616.269
2018-06-20 09:52:00,11611.194
2018-06-20 09:53:00,11611.194
2018-06-20 09:54:00,11595.969
2018-06-20 09:55:00,11611.194
2018-06-20 09:56:00,11616.269
2018-06-20 09:57:00,11621.344
2018-06-20 09:58:00,11601.044
2018-06-20 09:59:00,11616.269
2018-06-20 10:00:00,11616.269
2018-06-20 10:01:00,11621.344
2018-06-20 10:02:00,11621.344
2018-06-20 10:03:00,11616.269
2018-06-20 10:04:00,11631.494
2018-06-20 10:05:00,11631.494
2018-06-20 10:06:00,11621.344
2018-06-20 10:07:00,11631.494
2018-06-20 10:08:00,11631.494
2018-06-20 10:09:00,11626.419
2018-06-20 10:10:00,11631.494
2018-06-20 10:11:00,11631.494
2018-06-20 10:12:00,11631.494
2018-06-20 10:13:00,11631.494
2018-06-20 10:14:00,11631.494
2018-06-20 10:15:00,11621.344
2018-06-20 10:16:00,11621.344
2018-06-20 10:17:00,11626.419
2018-06-20 10:18:00,11636.569
2018-06-20 10:19:00,11636.569
2018-06-20 10:20:00,11636.569
2018-06-20 10:21:00,11616.269
2018-06-20 10:22:00,11606.119
2018-06-20 10:23:00,11601.044
2018-06-20 10:24:00,11606.119
2018-06-20 10:25:00,11606.119
2018-06-20 10:26:00,11606.119
2018-06-20 10:27:00,11606.119
2018-06-20 10:28:00,11616.269
2018-06-20 10:29:00,11616.269
2018-06-20 10:30:00,11606.119
2018-06-20 10:31:00,11595.969
2018-06-20 10:32:00,11585.819
2018-06-20 10:33:00,11595.969
2018-06-20 10:34:00,11601.044
2018-06-20 10:35:00,11606.119
2018-06-20 10:36:00,11606.119
2018-06-20 10:37:00,11606.119
2018-06-20 10:38:00,11611.194
2018-06-20 10:39:00,11611.194
2018-06-20 10:40:00,11611.194
2018-06-20 10:41:00,11611.194
2018-06-20 10:42:00,11611.194
2018-06-20 10:43:00,11616.269
2018-06-20 10:44:00,11616.269
2018-06-20 10:45:00,11616.269
2018-06-20 10:46:00,11601.044
2018-06-20 10:47:00,11590.894
2018-06-20 10:48:00,11595.969
2018-06-20 10:49:00,11606.119
2018-06-20 10:50:00,11606.119
2018-06-20 10:51:00,11595.969
2018-06-20 10:52:00,11601.044
2018-06-20 10:53:00,11616.269
2018-06-20 10:54:00,11621.344
2018-06-20 10:55:00,11616.269
2018-06-20 10:56:00,11590.894
2018-06-20 10:57:00,11595.969
2018-06-20 10:58:00,11585.819
2018-06-20 10:59:00,11585.819
2018-06-20 11:00:00,11595.969
2018-06-20 11:01:00,11601.044
2018-06-20 11:02:00,11606.119
2018-06-20 11:03:00,11616.269
2018-06-20 11:04:00,11621.344
2018-06-20 11:05:00,11616.269
2018-06-20 11:06:00,11616.269
2018-06-20 11:07:00,11616.269
2018-06-20 11:08:00,11616.269
2018-06-20 11:09:00,11616.269
2018-06-20 11:10:00,11616.269
2018-06-20 11:11:00,11616.269
2018-06-20 11:12:00,11616.269
2018-06-20 11:13:00,11611.194
2018-06-20 11:14:00,11606.119
2018-06-20 11:15:00,11621.344
2018-06-20 11:16:00,11616.269
2018-06-20 11:17:00,11611.194
2018-06-20 11:18:00,11616.269
2018-06-20 11:19:00,11626.419
2018-06-20 11:20:00,11621.344
2018-06-20 11:21:00,11616.269
2018-06-20 11:22:00,11616.269
2018-06-20 11:23:00,11626.419
2018-06-20 11:24:00,11621.344
2018-06-20 11:25:00,11616.269
2018-06-20 11:26:00,11621.344
2018-06-20 11:27:00,11621.344
2018-06-20 11:28:00,11611.194
2018-06-20 11:29:00,11616.269
2018-06-20 11:30:00,11616.269
2018-06-20 11:31:00,11611.194
2018-06-20 11:32:00,11595.969
2018-06-20 11:33:00,11590.894
2018-06-20 11:34:00,11595.969
2018-06-20 11:35:00,11580.744
2018-06-20 11:36:00,11570.594
2018-06-20 11:37:00,11570.594
2018-06-20 11:38:00,11570.594
2018-06-20 11:39:00,11570.594
2018-06-20 11:40:00,11575.669
2018-06-20 11:41:00,11580.744
2018-06-20 11:42:00,11575.669
2018-06-20 11:43:00,11580.744
2018-06-20 11:44:00,11580.744
2018-06-20 11:45:00,11570.594
2018-06-20 11:46:00,11555.369
2018-06-20 11:47:00,11540.144
2018-06-20 11:48:00,11540.144
2018-06-20 11:49:00,11529.994
2018-06-20 11:50:00,11540.144
2018-06-20 11:51:00,11545.219
2018-06-20 11:52:00,11555.369
2018-06-20 11:53:00,11550.294
2018-06-20 11:54:00,11560.444
2018-06-20 11:55:00,11570.594
2018-06-20 11:56:00,11580.744
2018-06-20 11:57:00,11580.744
2018-06-20 11:58:00,11575.669
2018-06-20 11:59:00,11585.819
2018-06-20 12:00:00,11585.819
2018-06-20 12:01:00,11580.744
2018-06-20 12:02:00,11575.669
2018-06-20 12:03:00,11585.819
2018-06-20 12:04:00,11611.194
2018-06-20 12:05:00,11611.194
2018-06-20 12:06:00,11611.194
2018-06-20 12:07:00,11611.194
2018-06-20 12:08:00,11611.194
2018-06-20 12:09:00,11606.119
2018-06-20 12:10:00,11606.119
2018-06-20 12:11:00,11611.194
2018-06-20 12:12:00,11611.194
2018-06-20 12:13:00,11606.119
2018-06-20 12:14:00,11621.344
2018-06-20 12:15:00,11621.344
2018-06-20 12:16:00,11611.194
2018-06-20 12:17:00,11621.344
2018-06-20 12:18:00,11621.344
2018-06-20 12:19:00,11616.269
2018-06-20 12:20:00,11631.494
2018-06-20 12:21:00,11641.644
2018-06-20 12:22:00,11641.644
2018-06-20 12:23:00,11661.944
2018-06-20 12:24:00,11667.019
2018-06-20 12:25:00,11656.869
2018-06-20 12:26:00,11641.644
2018-06-20 12:27:00,11651.794
2018-06-20 12:28:00,11646.719
2018-06-20 12:29:00,11656.869
